variable,mu_c,CI_c_lower,CI_c_upper
17136,5525.26494114396,5371.265879793074,5679.264002494845
17137,5525.26494114396,5371.265879793074,5679.264002494845
17138,5525.26494114396,5371.265879793074,5679.264002494845
17139,5525.26494114396,5371.265879793074,5679.264002494845
17140,5525.26494114396,5371.265879793074,5679.264002494845
17141,5525.26494114396,5371.265879793074,5679.264002494845
17142,5525.26494114396,5371.265879793074,5679.264002494845
17143,5525.26494114396,5371.265879793074,5679.264002494845
17144,5525.26494114396,5371.265879793074,5679.264002494845
17145,5525.26494114396,5371.265879793074,5679.264002494845
17146,5525.26494114396,5371.265879793074,5679.264002494845
17147,5525.26494114396,5371.265879793074,5679.264002494845
17148,5525.26494114396,5371.265879793074,5679.264002494845
17149,5525.26494114396,5371.265879793074,5679.264002494845
17150,5524.415308771144,5369.536187099203,5679.294430443085
17151,5524.415308771144,5369.536187099203,5679.294430443085
17152,5524.415308771144,5369.536187099203,5679.294430443085
17153,5524.415308771144,5369.536187099203,5679.294430443085
17154,5524.415308771144,5369.536187099203,5679.294430443085
17155,5524.415308771144,5369.536187099203,5679.294430443085
17156,5524.415308771144,5369.536187099203,5679.294430443085
17157,5524.415308771144,5369.536187099203,5679.294430443085
17158,5524.415308771144,5369.536187099203,5679.294430443085
17159,5524.415308771144,5369.536187099203,5679.294430443085
17160,5524.415308771144,5369.536187099203,5679.294430443085
17161,5524.415308771144,5369.536187099203,5679.294430443085
17162,5524.415308771144,5369.536187099203,5679.294430443085
17163,5524.415308771144,5369.536187099203,5679.294430443085
17164,5524.415308771144,5369.536187099203,5679.294430443085
17165,5524.415308771144,5369.536187099203,5679.294430443085
17166,5524.415308771144,5369.536187099203,5679.294430443085
17167,5524.415308771144,5369.536187099203,5679.294430443085
17168,5524.281286537051,5369.442500004923,5679.120073069178
17169,5524.281286537051,5369.442500004923,5679.120073069178
17170,5524.281286537051,5369.442500004923,5679.120073069178
17171,5524.281286537051,5369.442500004923,5679.120073069178
17172,5524.281286537051,5369.442500004923,5679.120073069178
17173,5524.281286537051,5369.442500004923,5679.120073069178
17174,5524.171093302886,5369.2893323902435,5679.052854215529
17175,5524.171093302886,5369.2893323902435,5679.052854215529
17176,5524.171093302886,5369.2893323902435,5679.052854215529
17177,5522.935025325387,5368.405095259615,5677.464955391159
17178,5522.935025325387,5368.405095259615,5677.464955391159
17179,5522.935025325387,5368.405095259615,5677.464955391159
17180,5522.935025325387,5368.405095259615,5677.464955391159
17181,5522.935025325387,5368.405095259615,5677.464955391159
17182,5522.935025325387,5368.405095259615,5677.464955391159
17183,5522.935025325387,5368.405095259615,5677.464955391159
17184,5522.935025325387,5368.405095259615,5677.464955391159
17185,5522.935025325387,5368.405095259615,5677.464955391159
17186,5522.935025325387,5368.405095259615,5677.464955391159
17187,5522.935025325387,5368.405095259615,5677.464955391159
17188,5522.935025325387,5368.405095259615,5677.464955391159
17189,5522.935025325387,5368.405095259615,5677.464955391159
17190,5522.935025325387,5368.405095259615,5677.464955391159
17191,5522.935025325387,5368.405095259615,5677.464955391159
17192,5522.935025325387,5368.405095259615,5677.464955391159
17193,5522.18683596084,5367.766479500532,5676.607192421147
17194,5521.349113621007,5368.036497108945,5674.661730133071
17195,5521.349113621007,5368.036497108945,5674.661730133071
17196,5521.349113621007,5368.036497108945,5674.661730133071
17197,5521.349113621007,5368.036497108945,5674.661730133071
17198,5521.349113621007,5368.036497108945,5674.661730133071
17199,5521.349113621007,5368.036497108945,5674.661730133071
17200,5521.349113621007,5368.036497108945,5674.661730133071
17201,5521.349113621007,5368.036497108945,5674.661730133071
17202,5521.349113621007,5368.036497108945,5674.661730133071
17203,5521.349113621007,5368.036497108945,5674.661730133071
17204,5521.349113621007,5368.036497108945,5674.661730133071
17205,5521.349113621007,5368.036497108945,5674.661730133071
17206,5521.349113621007,5368.036497108945,5674.661730133071
17207,5521.349113621007,5368.036497108945,5674.661730133071
17208,5521.349113621007,5368.036497108945,5674.661730133071
17209,5521.349113621007,5368.036497108945,5674.661730133071
17210,5521.349113621007,5368.036497108945,5674.661730133071
17211,5521.349113621007,5368.036497108945,5674.661730133071
17212,5521.349113621007,5368.036497108945,5674.661730133071
17213,5521.349113621007,5368.036497108945,5674.661730133071
17214,5521.349113621007,5368.036497108945,5674.661730133071
17215,5521.349113621007,5368.036497108945,5674.661730133071
17216,5521.349113621007,5368.036497108945,5674.661730133071
17217,5521.349113621007,5368.036497108945,5674.661730133071
17218,5519.991381234575,5365.388379789986,5674.594382679165
17219,5519.991381234575,5365.388379789986,5674.594382679165
17220,5519.991381234575,5365.388379789986,5674.594382679165
17221,5519.991381234575,5365.388379789986,5674.594382679165
17222,5519.991381234575,5365.388379789986,5674.594382679165
17223,5519.991381234575,5365.388379789986,5674.594382679165
17224,5519.991381234575,5365.388379789986,5674.594382679165
17225,5519.991381234575,5365.388379789986,5674.594382679165
17226,5519.991381234575,5365.388379789986,5674.594382679165
17227,5519.991381234575,5365.388379789986,5674.594382679165
17228,5519.991381234575,5365.388379789986,5674.594382679165
17229,5519.991381234575,5365.388379789986,5674.594382679165
17230,5519.0517505378375,5364.409244388737,5673.694256686942
17231,5519.0517505378375,5364.409244388737,5673.694256686942
17232,5519.0517505378375,5364.409244388737,5673.694256686942
17233,5519.0517505378375,5364.409244388737,5673.694256686942
17234,5519.0517505378375,5364.409244388737,5673.694256686942
17235,5519.0517505378375,5364.409244388737,5673.694256686942
17236,5515.992703816679,5358.129028748353,5673.856378885006
17237,5515.992703816679,5358.129028748353,5673.856378885006
17238,5515.992703816679,5358.129028748353,5673.856378885006
17239,5515.992703816679,5358.129028748353,5673.856378885006
17240,5515.992703816679,5358.129028748353,5673.856378885006
17241,5515.992703816679,5358.129028748353,5673.856378885006
17242,5515.992703816679,5358.129028748353,5673.856378885006
17243,5515.992703816679,5358.129028748353,5673.856378885006
17244,5515.992703816679,5358.129028748353,5673.856378885006
17245,5514.018182131973,5354.282845900563,5673.7535183633845
17246,5514.018182131973,5354.282845900563,5673.7535183633845
17247,5514.018182131973,5354.282845900563,5673.7535183633845
17248,5514.018182131973,5354.282845900563,5673.7535183633845
17249,5513.546046176974,5353.883916803634,5673.208175550315
17250,5513.546046176974,5353.883916803634,5673.208175550315
17251,5513.546046176974,5353.883916803634,5673.208175550315
17252,5510.571457131264,5354.687990363574,5666.454923898956
17253,5510.571457131264,5354.687990363574,5666.454923898956
17254,5510.571457131264,5354.687990363574,5666.454923898956
17255,5510.571457131264,5354.687990363574,5666.454923898956
17256,5510.571457131264,5354.687990363574,5666.454923898956
17257,5510.571457131264,5354.687990363574,5666.454923898956
17258,5510.571457131264,5354.687990363574,5666.454923898956
17259,5510.571457131264,5354.687990363574,5666.454923898956
17260,5510.571457131264,5354.687990363574,5666.454923898956
17261,5510.571457131264,5354.687990363574,5666.454923898956
17262,5510.571457131264,5354.687990363574,5666.454923898956
17263,5510.571457131264,5354.687990363574,5666.454923898956
17264,5510.571457131264,5354.687990363574,5666.454923898956
17265,5510.571457131264,5354.687990363574,5666.454923898956
17266,5510.571457131264,5354.687990363574,5666.454923898956
17267,5510.571457131264,5354.687990363574,5666.454923898956
17268,5510.571457131264,5354.687990363574,5666.454923898956
17269,5510.571457131264,5354.687990363574,5666.454923898956
17270,5510.571457131264,5354.687990363574,5666.454923898956
17271,5510.571457131264,5354.687990363574,5666.454923898956
17272,5510.571457131264,5354.687990363574,5666.454923898956
17273,5510.571457131264,5354.687990363574,5666.454923898956
17274,5510.571457131264,5354.687990363574,5666.454923898956
17275,5510.571457131264,5354.687990363574,5666.454923898956
17276,5510.571457131264,5354.687990363574,5666.454923898956
17277,5510.571457131264,5354.687990363574,5666.454923898956
17278,5510.571457131264,5354.687990363574,5666.454923898956
17279,5510.571457131264,5354.687990363574,5666.454923898956
17280,5510.571457131264,5354.687990363574,5666.454923898956
17281,5510.571457131264,5354.687990363574,5666.454923898956
17282,5510.571457131264,5354.687990363574,5666.454923898956
17283,5510.571457131264,5354.687990363574,5666.454923898956
17284,5510.571457131264,5354.687990363574,5666.454923898956
17285,5510.571457131264,5354.687990363574,5666.454923898956
17286,5510.571457131264,5354.687990363574,5666.454923898956
17287,5510.571457131264,5354.687990363574,5666.454923898956
17288,5510.571457131264,5354.687990363574,5666.454923898956
17289,5510.571457131264,5354.687990363574,5666.454923898956
17290,5510.571457131264,5354.687990363574,5666.454923898956
17291,5510.571457131264,5354.687990363574,5666.454923898956
17292,5510.571457131264,5354.687990363574,5666.454923898956
17293,5510.571457131264,5354.687990363574,5666.454923898956
17294,5510.571457131264,5354.687990363574,5666.454923898956
17295,5510.571457131264,5354.687990363574,5666.454923898956
17296,5510.571457131264,5354.687990363574,5666.454923898956
17297,5510.571457131264,5354.687990363574,5666.454923898956
17298,5510.571457131264,5354.687990363574,5666.454923898956
17299,5510.571457131264,5354.687990363574,5666.454923898956
17300,5510.571457131264,5354.687990363574,5666.454923898956
17301,5510.571457131264,5354.687990363574,5666.454923898956
17302,5510.571457131264,5354.687990363574,5666.454923898956
17303,5506.953576885995,5349.681636534313,5664.225517237681
17304,5506.953576885995,5349.681636534313,5664.225517237681
17305,5506.953576885995,5349.681636534313,5664.225517237681
17306,5506.953576885995,5349.681636534313,5664.225517237681
17307,5506.953576885995,5349.681636534313,5664.225517237681
17308,5506.953576885995,5349.681636534313,5664.225517237681
17309,5506.953576885995,5349.681636534313,5664.225517237681
17310,5506.953576885995,5349.681636534313,5664.225517237681
17311,5506.953576885995,5349.681636534313,5664.225517237681
17312,5506.953576885995,5349.681636534313,5664.225517237681
17313,5506.953576885995,5349.681636534313,5664.225517237681
17314,5506.953576885995,5349.681636534313,5664.225517237681
17315,5506.953576885995,5349.681636534313,5664.225517237681
17316,5506.953576885995,5349.681636534313,5664.225517237681
17317,5506.953576885995,5349.681636534313,5664.225517237681
17318,5506.953576885995,5349.681636534313,5664.225517237681
17319,5506.953576885995,5349.681636534313,5664.225517237681
17320,5506.953576885995,5349.681636534313,5664.225517237681
17321,5506.953576885995,5349.681636534313,5664.225517237681
17322,5506.953576885995,5349.681636534313,5664.225517237681
17323,5506.953576885995,5349.681636534313,5664.225517237681
17324,5506.953576885995,5349.681636534313,5664.225517237681
17325,5506.953576885995,5349.681636534313,5664.225517237681
17326,5506.953576885995,5349.681636534313,5664.225517237681
17327,5506.953576885995,5349.681636534313,5664.225517237681
17328,5506.953576885995,5349.681636534313,5664.225517237681
17329,5506.953576885995,5349.681636534313,5664.225517237681
17330,5506.953576885995,5349.681636534313,5664.225517237681
17331,5506.953576885995,5349.681636534313,5664.225517237681
17332,5506.953576885995,5349.681636534313,5664.225517237681
17333,5506.953576885995,5349.681636534313,5664.225517237681
17334,5506.953576885995,5349.681636534313,5664.225517237681
17335,5506.953576885995,5349.681636534313,5664.225517237681
17336,5506.953576885995,5349.681636534313,5664.225517237681
17337,5506.953576885995,5349.681636534313,5664.225517237681
17338,5506.953576885995,5349.681636534313,5664.225517237681
17339,5506.953576885995,5349.681636534313,5664.225517237681
17340,5506.953576885995,5349.681636534313,5664.225517237681
17341,5506.953576885995,5349.681636534313,5664.225517237681
17342,5506.953576885995,5349.681636534313,5664.225517237681
17343,5506.953576885995,5349.681636534313,5664.225517237681
17344,5506.953576885995,5349.681636534313,5664.225517237681
17345,5506.929490773971,5349.674390904664,5664.184590643279
17346,5506.929490773971,5349.674390904664,5664.184590643279
17347,5506.231893050806,5348.963516550147,5663.5002695514695
17348,5506.231893050806,5348.963516550147,5663.5002695514695
17349,5506.231893050806,5348.963516550147,5663.5002695514695
17350,5506.231893050806,5348.963516550147,5663.5002695514695
17351,5506.231893050806,5348.963516550147,5663.5002695514695
17352,5506.231893050806,5348.963516550147,5663.5002695514695
17353,5506.231893050806,5348.963516550147,5663.5002695514695
17354,5506.231893050806,5348.963516550147,5663.5002695514695
17355,5506.231893050806,5348.963516550147,5663.5002695514695
17356,5506.231893050806,5348.963516550147,5663.5002695514695
17357,5506.231893050806,5348.963516550147,5663.5002695514695
17358,5506.231893050806,5348.963516550147,5663.5002695514695
17359,5506.231893050806,5348.963516550147,5663.5002695514695
17360,5506.231893050806,5348.963516550147,5663.5002695514695
17361,5506.231893050806,5348.963516550147,5663.5002695514695
17362,5506.231893050806,5348.963516550147,5663.5002695514695
17363,5506.231893050806,5348.963516550147,5663.5002695514695
17364,5506.231893050806,5348.963516550147,5663.5002695514695
17365,5506.231893050806,5348.963516550147,5663.5002695514695
17366,5506.231893050806,5348.963516550147,5663.5002695514695
17367,5506.231893050806,5348.963516550147,5663.5002695514695
17368,5506.231893050806,5348.963516550147,5663.5002695514695
17369,5506.231893050806,5348.963516550147,5663.5002695514695
17370,5506.231893050806,5348.963516550147,5663.5002695514695
17371,5506.231893050806,5348.963516550147,5663.5002695514695
17372,5506.231893050806,5348.963516550147,5663.5002695514695
